"Time_period","Site","Temp_mean","Temp_min","Temp_max","Temp_range","VPD_mean","VPD_min","VPD_max","VPD_range"
"Week 7",9,9.7952123015873,3.364,19.3491428571429,15.9851428571429,617.469847354057,114.177116674571,1560.98879456227,1446.8116778877
"Week 8",9,6.53182281144781,0.225666666666667,14.4586666666667,14.233,428.391576903522,102.28802432332,1063.89177589947,961.603751576154
"Week 44",9,13.4932013888889,7.85025,21.26225,13.412,NA,NA,NA,NA
"Week 45",9,12.1861178266178,7.025,19.1355714285714,12.1105714285714,NA,NA,NA,NA
"Week 46",9,12.177628968254,7.52757142857143,18.7771428571429,11.2495714285714,NA,NA,NA,NA
"Week 47",9,14.8562738095238,9.67985714285714,22.353,12.6731428571429,NA,NA,NA,NA
"Week 48",9,10.6503075396825,6.09271428571429,17.6328571428571,11.5401428571429,NA,NA,NA,NA
"Week 49",9,9.71279166666667,4.08185714285714,18.2052857142857,14.1234285714286,NA,NA,NA,NA
"Week 50",9,11.0542222222222,5.23128571428571,19.636,14.4047142857143,NA,NA,NA,NA
"Week 51",9,7.69520436507937,2.14228571428571,15.9858571428571,13.8435714285714,NA,NA,NA,NA
"Week 52",9,9.05459722222222,4.01014285714286,16.8451428571429,12.835,NA,NA,NA,NA
"Week 53",9,9.86547222222222,6.093,16.13,10.037,NA,NA,NA,NA
"Week 1",10,11.3062043650794,7.92871428571429,15.5111428571429,7.58242857142857,NA,NA,NA,NA
"Week 2",10,10.8919702380952,7.07,15.4398571428571,8.36985714285714,NA,NA,NA,NA
"Week 3",10,10.2814722222222,5.56642857142857,15.6542857142857,10.0878571428571,223.433081550367,36.1636961798335,576.462902434786,540.299206254953
"Week 4",10,8.84660317460317,4.63642857142857,14.653,10.0165714285714,194.019364106808,10.8680181397835,608.710323432557,597.842305292773
"Week 5",10,13.8913670634921,8.78728571428571,21.6585714285714,12.8712857142857,643.932012110869,215.097643920261,1501.02087684185,1285.92323292159
"Week 6",10,14.0053670634921,8.072,22.7302857142857,14.6582857142857,827.32433602987,268.847603796388,1868.54614015669,1599.6985363603
"Week 7",10,9.40856349206349,3.77728571428571,17.2985714285714,13.5212857142857,566.910041115022,150.397696427733,1288.74104373101,1138.34334730327
"Week 8",10,6.24125504422333,0.555,13.247,12.692,401.17086018635,122.073024671427,925.023446355855,802.950421684428
"Week 44",10,13.3241979166667,8.07175,20.33675,12.265,NA,NA,NA,NA
"Week 45",10,11.9660750915751,7.06985714285714,18.0852857142857,11.0154285714286,NA,NA,NA,NA
"Week 46",10,11.9328055555556,7.356,17.6562857142857,10.3002857142857,NA,NA,NA,NA
"Week 47",10,14.6902638888889,9.78928571428571,21.1584285714286,11.3691428571429,NA,NA,NA,NA
"Week 48",10,10.3599623015873,6.21114285714286,16.1548571428571,9.94371428571429,NA,NA,NA,NA
"Week 49",10,9.4010376984127,4.63642857142857,16.3694285714286,11.733,NA,NA,NA,NA
"Week 50",10,10.6898511904762,5.42385714285714,17.8707142857143,12.4468571428571,NA,NA,NA,NA
"Week 51",10,7.44603968253968,2.20214285714286,14.0097142857143,11.8075714285714,NA,NA,NA,NA
"Week 52",10,8.88728968253968,4.35028571428571,15.7257142857143,11.3754285714286,NA,NA,NA,NA
"Week 53",10,9.81084722222222,6.569,15.583,9.014,NA,NA,NA,NA
"Week 1",11,11.3947182539683,7.51614285714286,16.1718571428571,8.65571428571429,NA,NA,NA,NA
"Week 2",11,11.1583611111111,7.087,16.4581428571429,9.37114285714286,NA,NA,NA,NA
"Week 3",11,10.4264265873016,5.22514285714286,16.315,11.0898571428571,236.944157613277,2.93347378674427,662.89854602979,659.965072243045
"Week 4",11,9.04915873015873,4.22314285714286,16.172,11.9488571428571,218.232611827845,6.84596445290751,766.272153749442,759.426189296535
"Week 5",11,13.4778492063492,7.65928571428571,23.0331428571429,15.3738571428571,632.230845842239,138.139821379066,1751.97344507736,1613.83362369829
"Week 6",11,13.6393333333333,6.65742857142857,24.4618571428571,17.8044285714286,828.720105486929,167.388880604378,2167.81847734193,2000.42959673755
"Week 7",11,9.44076388888889,2.57628571428571,19.1744285714286,16.5981428571429,597.330201116491,125.483515482905,1549.42399379753,1423.94047831463
"Week 8",11,6.52069610281924,-0.0976666666666667,14.0986666666667,14.1963333333333,430.590225062372,97.1126005829545,1016.30871184659,919.196111263631
"Week 44",11,13.5776840277778,7.96325,20.979,13.01575,NA,NA,NA,NA
"Week 45",11,12.0504952686203,6.44228571428571,19.1031428571429,12.6608571428571,NA,NA,NA,NA
"Week 46",11,12.1056904761905,7.158,18.7457142857143,11.5877142857143,NA,NA,NA,NA
"Week 47",11,14.7738273809524,9.37671428571429,22.2474285714286,12.8707142857143,NA,NA,NA,NA
"Week 48",11,10.4005396825397,5.51185714285714,17.2447142857143,11.7328571428571,NA,NA,NA,NA
"Week 49",11,8.82804166666667,2.71942857142857,17.8162857142857,15.0968571428571,NA,NA,NA,NA
"Week 50",11,10.0732123015873,4.00842857142857,19.5321428571429,15.5237142857143,NA,NA,NA,NA
"Week 51",11,7.31024603174603,1.35871428571429,15.2425714285714,13.8838571428571,NA,NA,NA,NA
"Week 52",11,8.72392658730159,3.43571428571429,16.9585714285714,13.5228571428571,NA,NA,NA,NA
"Week 53",11,9.63294444444444,5.584,16.601,11.017,NA,NA,NA,NA
"Week 1",15,10.6022757936508,6.68542857142857,15.1395714285714,8.45414285714286,NA,NA,NA,NA
"Week 2",15,10.4171805555556,6.18371428571429,15.5692857142857,9.38557142857143,NA,NA,NA,NA
"Week 3",15,9.64105357142857,4.31757142857143,15.6405714285714,11.323,178.383083120542,0,586.818089336261,586.818089336261
"Week 4",15,8.168,3.386,14.9245714285714,11.5385714285714,155.771951420928,0,644.089721802173,644.089721802173
"Week 5",15,12.5104345238095,6.90042857142857,21.72,14.8195714285714,524.409537517357,82.8329259193071,1502.22960970277,1419.39668378346
"Week 6",15,12.6649603174603,5.96842857142857,22.9352857142857,16.9668571428571,718.392528315889,101.614372590389,1878.73969029558,1777.1253177052
"Week 7",15,8.43830555555556,1.87857142857143,17.5007142857143,15.6221428571429,509.081175128193,71.2030986033999,1313.64212186382,1242.43902326042
"Week 8",15,5.57584301346801,-1.089,12.9676666666667,14.0566666666667,362.18861328263,46.7172382184172,869.525132064157,822.807893845739
"Week 44",15,12.7067673611111,6.86425,19.6465,12.78225,NA,NA,NA,NA
"Week 45",15,11.187228021978,5.75271428571429,18.0021428571429,12.2494285714286,NA,NA,NA,NA
"Week 46",15,11.2442341269841,6.32657142857143,17.501,11.1744285714286,NA,NA,NA,NA
"Week 47",15,13.9259186507937,8.54942857142857,21.2197142857143,12.6702857142857,NA,NA,NA,NA
"Week 48",15,9.51845238095238,4.67728571428571,16.142,11.4647142857143,NA,NA,NA,NA
"Week 49",15,7.95218452380952,2.23757142857143,16.4995714285714,14.262,NA,NA,NA,NA
"Week 50",15,9.21029166666667,2.95528571428571,18.2165714285714,15.2612857142857,NA,NA,NA,NA
"Week 51",15,6.45151587301587,0.442857142857143,14.1372857142857,13.6944285714286,NA,NA,NA,NA
"Week 52",15,7.85201984126984,2.66857142857143,15.8555714285714,13.187,NA,NA,NA,NA
"Week 53",15,8.83661111111111,4.606,15.14,10.534,NA,NA,NA,NA
"Week 1",18,10.6730396825397,6.635,15.3867142857143,8.75171428571429,NA,NA,NA,NA
"Week 2",18,10.5606488095238,6.348,15.5308571428571,9.18285714285714,NA,NA,NA,NA
"Week 3",18,9.76111904761905,4.55028571428571,15.6018571428571,11.0515714285714,181.361743035093,0,591.031975294616,591.031975294616
"Week 4",18,8.23916468253968,3.186,14.8135714285714,11.6275714285714,159.020845531059,0,618.556807909125,618.556807909125
"Week 5",18,12.1843115079365,6.204,21.2562857142857,15.0522857142857,499.360625438248,61.8983768357691,1456.81163685447,1394.9132600187
"Week 6",18,12.3287420634921,5.342,22.4722857142857,17.1302857142857,689.216829101191,87.8230068532617,1813.83706996653,1726.01406311327
"Week 7",18,8.12840277777778,1.45957142857143,16.8192857142857,15.3597142857143,484.071990451043,59.6387892870539,1235.28038307843,1175.64159379137
"Week 8",18,5.47490656565656,-1.155,12.4246666666667,13.5796666666667,354.942750917573,47.0448596184068,830.834187187306,783.789327568899
"Week 44",18,12.791625,7.06575,19.861,12.79525,NA,NA,NA,NA
"Week 45",18,11.2165789072039,5.70042857142857,17.7507142857143,12.0502857142857,NA,NA,NA,NA
"Week 46",18,11.2916944444444,6.41914285714286,17.3924285714286,10.9732857142857,NA,NA,NA,NA
"Week 47",18,13.9366984126984,8.57371428571428,20.8987142857143,12.325,NA,NA,NA,NA
"Week 48",18,9.44885912698413,4.55128571428571,16.0322857142857,11.481,NA,NA,NA,NA
"Week 49",18,7.54378373015873,1.45985714285714,16.247,14.7871428571429,NA,NA,NA,NA
"Week 50",18,8.78483531746032,2.251,17.9655714285714,15.7145714285714,NA,NA,NA,NA
"Week 51",18,6.34397023809524,0.380285714285714,13.882,13.5017142857143,NA,NA,NA,NA
"Week 52",18,7.7130873015873,2.32285714285714,15.6022857142857,13.2794285714286,NA,NA,NA,NA
"Week 53",18,8.768375,4.049,14.599,10.55,NA,NA,NA,NA
"Week 1",19,10.1681924603175,5.72828571428571,16.321,10.5927142857143,NA,NA,NA,NA
"Week 2",19,10.1414007936508,5.72828571428571,16.2495714285714,10.5212857142857,NA,NA,NA,NA
"Week 3",19,9.43790873015873,4.36671428571429,16.1782857142857,11.8115714285714,154.689632232067,0,660.381384740538,660.381384740538
"Week 4",19,7.72566071428571,2.50457142857143,16.607,14.1024285714286,144.890181099887,0,830.224460406872,830.224460406872
"Week 5",19,10.5801527777778,4.58228571428571,23.6838571428571,19.1015714285714,375.057779037402,5.16355526845699,1833.56238346016,1828.3988281917
"Week 6",19,10.4950476190476,3.65114285714286,24.8265714285714,21.1754285714286,542.701954448933,23.9274175971649,2274.11140359807,2250.1839860009
"Week 7",19,7.122625,0.497571428571429,19.753,19.2554285714286,429.923559061629,23.4203875939166,1639.72477214153,1616.30438454762
"Week 8",19,5.13914141414141,-1.43766666666667,13.603,15.0406666666667,340.062496077256,33.5182815465217,917.212609701608,883.694328155086
"Week 44",19,12.2382326388889,6.21175,19.86,13.64825,NA,NA,NA,NA
"Week 45",19,10.6858705738706,4.86828571428571,18.8955714285714,14.0272857142857,NA,NA,NA,NA
"Week 46",19,10.8485158730159,5.58471428571429,18.8242857142857,13.2395714285714,NA,NA,NA,NA
"Week 47",19,13.0622956349206,7.66185714285714,21.0402857142857,13.3784285714286,NA,NA,NA,NA
"Week 48",19,8.74063888888889,3.86585714285714,17.1795714285714,13.3137142857143,NA,NA,NA,NA
"Week 49",19,5.48875793650794,-0.290714285714286,17.6085714285714,17.8992857142857,NA,NA,NA,NA
"Week 50",19,6.30115277777778,0.0678571428571429,18.252,18.1841428571429,NA,NA,NA,NA
"Week 51",19,5.24720634920635,-0.649,16.3214285714286,16.9704285714286,NA,NA,NA,NA
"Week 52",19,6.41241666666667,1.07142857142857,16.2498571428571,15.1784285714286,NA,NA,NA,NA
"Week 53",19,7.93094444444444,3.078,15.606,12.528,NA,NA,NA,NA
"Week 1",28,11.407121031746,7.80257142857143,15.978,8.17542857142857,NA,NA,NA,NA
"Week 2",28,10.9767797619048,7.15657142857143,16.2648571428571,9.10828571428571,NA,NA,NA,NA
"Week 3",28,10.2852063492063,5.43142857142857,16.4081428571429,10.9767142857143,212.685932021012,0,639.230537582287,639.230537582287
"Week 4",28,8.95466071428571,4.35471428571429,16.1212857142857,11.7665714285714,183.006885974976,0,765.43721032111,765.43721032111
"Week 5",28,14.0514761904762,8.664,22.8472857142857,14.1832857142857,653.229015289993,147.699544891125,1618.45418727974,1470.75464238862
"Week 6",28,14.3270238095238,8.09,24.6332857142857,16.5432857142857,872.355923064865,210.970096036669,2159.99938799741,1949.02929196074
"Week 7",28,9.88535515873016,3.348,19.7007142857143,16.3527142857143,608.737535149793,98.7141315891625,1500.01874810179,1401.30461651263
"Week 8",28,6.8417984006734,0.375,15.9553333333333,15.5803333333333,447.725551160647,77.759950767837,1192.92552510355,1115.16557433572
"Week 44",28,13.7488715277778,7.964,21.25575,13.29175,NA,NA,NA,NA
"Week 45",28,12.1566134004884,7.15614285714286,20.0591428571429,12.903,NA,NA,NA,NA
"Week 46",28,12.0742936507937,7.51514285714286,18.913,11.3978571428571,NA,NA,NA,NA
"Week 47",28,14.8849027777778,9.88414285714286,22.2757142857143,12.3915714285714,NA,NA,NA,NA
"Week 48",28,10.4455297619048,6.07914285714286,17.1245714285714,11.0454285714286,NA,NA,NA,NA
"Week 49",28,9.54339087301587,4.28271428571429,17.3392857142857,13.0565714285714,NA,NA,NA,NA
"Week 50",28,10.8866726190476,5.36085714285714,18.9857142857143,13.6248571428571,NA,NA,NA,NA
"Week 51",28,7.70288492063492,2.48485714285714,14.832,12.3471428571429,NA,NA,NA,NA
"Week 52",28,9.14507936507936,4.35457142857143,16.6948571428571,12.3402857142857,NA,NA,NA,NA
"Week 53",28,10.0362361111111,6.582,17.125,10.543,NA,NA,NA,NA
"Week 1",37,11.3758452380952,7.76157142857143,16.1392857142857,8.37771428571429,NA,NA,NA,NA
"Week 2",37,10.9124345238095,6.97342857142857,16.0681428571429,9.09471428571429,NA,NA,NA,NA
"Week 3",37,10.2760773809524,5.32414285714286,16.2111428571429,10.887,229.684514785536,11.607984242815,636.229234844399,624.621250601584
"Week 4",37,9.06330357142857,4.60771428571429,16.068,11.4602857142857,219.078536384651,13.2182569837605,737.413849189794,724.195592206034
"Week 5",37,14.2776428571429,8.62128571428571,23.218,14.5967142857143,702.907095385097,192.188543684671,1759.94347018895,1567.75492650428
"Week 6",37,14.3554742063492,7.905,24.647,16.742,897.339770374986,241.315804244343,2210.50550308901,1969.18969884467
"Week 7",37,9.95829563492063,3.46028571428571,19.501,16.0407142857143,638.737997442229,118.200653699546,1598.67513687275,1480.4744831732
"Week 8",37,6.71852609427609,0.519,15.2336666666667,14.7146666666667,445.828342122753,115.050631273983,1119.47361880629,1004.4229875323
"Week 44",37,13.5182152777778,7.92275,21.07425,13.1515,NA,NA,NA,NA
"Week 45",37,12.150731990232,7.04471428571429,19.0011428571429,11.9564285714286,NA,NA,NA,NA
"Week 46",37,12.1002738095238,7.47457142857143,18.6432857142857,11.1687142857143,NA,NA,NA,NA
"Week 47",37,14.8293849206349,9.83914285714286,22.1464285714286,12.3072857142857,NA,NA,NA,NA
"Week 48",37,10.592376984127,6.04157142857143,17.356,11.3144285714286,NA,NA,NA,NA
"Week 49",37,9.54542658730159,4.24914285714286,17.7138571428571,13.4647142857143,NA,NA,NA,NA
"Week 50",37,10.8615119047619,5.18142857142857,19.5015714285714,14.3201428571429,NA,NA,NA,NA
"Week 51",37,7.6496369047619,2.16914285714286,15.2092857142857,13.0401428571429,NA,NA,NA,NA
"Week 52",37,9.08601785714286,4.17742857142857,16.8548571428571,12.6774285714286,NA,NA,NA,NA
"Week 53",37,9.85890277777778,6.544,16.569,10.025,NA,NA,NA,NA
"Week 1",38,11.486244047619,7.98928571428571,16.439,8.44971428571429,NA,NA,NA,NA
"Week 2",38,10.9739603174603,6.91428571428571,16.4395714285714,9.52528571428571,NA,NA,NA,NA
"Week 3",38,10.303748015873,5.40814285714286,16.5824285714286,11.1742857142857,233.712935245096,25.4614417117932,694.272380003042,668.810938291249
"Week 4",38,9.11876587301587,4.62,16.2242857142857,11.6042857142857,222.571203358982,14.8978115420887,755.998672636108,741.100861094019
"Week 5",38,14.4083571428571,8.70557142857143,23.7324285714286,15.0268571428571,715.673869893102,210.211866050508,1806.56859129883,1596.35672524832
"Week 6",38,14.3887857142857,7.70257142857143,25.2327142857143,17.5301428571429,895.334226772095,240.84756018463,2214.57784865231,1973.73028846768
"Week 7",38,9.82302182539683,3.40057142857143,19.5865714285714,16.186,619.116090339121,119.438929075603,1558.74440404517,1439.30547496956
"Week 8",38,6.56840450525152,0.602333333333333,15.6526666666667,15.0503333333333,435.232158071542,107.648300333371,1107.42933916856,999.781038835192
"Week 44",38,13.5124444444444,7.75575,21.1595,13.40375,NA,NA,NA,NA
"Week 45",38,12.1996978021978,7.05714285714286,19.444,12.3868571428571,NA,NA,NA,NA
"Week 46",38,12.2206686507936,7.559,19.2288571428571,11.6698571428571,NA,NA,NA,NA
"Week 47",38,14.9668948412698,9.78042857142857,22.9467142857143,13.1662857142857,NA,NA,NA,NA
"Week 48",38,10.7563869047619,6.054,18.1565714285714,12.1025714285714,NA,NA,NA,NA
"Week 49",38,9.84067658730159,4.26128571428571,18.5855714285714,14.3242857142857,NA,NA,NA,NA
"Week 50",38,11.2075912698413,5.40885714285714,20.6594285714286,15.2505714285714,NA,NA,NA,NA
"Week 51",38,7.84823015873016,2.25271428571429,16.0095714285714,13.7568571428571,NA,NA,NA,NA
"Week 52",38,9.32547817460317,4.118,17.7271428571429,13.6091428571429,NA,NA,NA,NA
"Week 53",38,9.90845833333333,6.628,16.153,9.525,NA,NA,NA,NA
"Week 1",43,11.4562142857143,8.60042857142857,15.76,7.15957142857143,NA,NA,NA,NA
"Week 2",43,10.9599761904762,7.38271428571429,16.3327142857143,8.95,NA,NA,NA,NA
"Week 3",43,10.326746031746,6.16385714285714,16.3327142857143,10.1688571428571,192.410301272387,12.8456418474515,675.012926339482,662.16728449203
"Week 4",43,9.14497420634921,5.23242857142857,16.9762857142857,11.7438571428571,169.096056512987,0,866.349430428987,866.349430428987
"Week 5",43,14.7719821428571,10.3191428571429,23.8395714285714,13.5204285714286,682.997345525644,239.09930826762,1857.67841663122,1618.5791083636
"Week 6",43,14.6949305555556,9.67485714285714,25.1967142857143,15.5218571428571,855.153556217215,304.761021166593,2320.0774347202,2015.3164135536
"Week 7",43,10.0413968253968,4.80214285714286,20.1944285714286,15.3922857142857,576.578123339765,124.042281849684,1636.19172766404,1512.14944581436
"Week 8",43,6.51265485074627,2.00566666666667,15.8796666666667,13.874,394.840627325626,113.675483653269,1102.03020153926,988.354717885988
"Week 44",43,13.3474201388889,8.278,21.80325,13.52525,NA,NA,NA,NA
"Week 45",43,12.1556408730159,8.02714285714286,19.766,11.7388571428571,NA,NA,NA,NA
"Week 46",43,12.005623015873,8.31385714285714,19.3362857142857,11.0224285714286,NA,NA,NA,NA
"Week 47",43,14.8579305555556,10.6058571428571,22.6252857142857,12.0194285714286,NA,NA,NA,NA
"Week 48",43,10.5826329365079,6.95271428571429,17.8351428571429,10.8824285714286,NA,NA,NA,NA
"Week 49",43,9.77795436507937,5.734,18.1211428571429,12.3871428571429,NA,NA,NA,NA
"Week 50",43,11.0532281746032,6.881,19.4084285714286,12.5274285714286,NA,NA,NA,NA
"Week 51",43,7.80181944444444,3.79842857142857,15.116,11.3175714285714,NA,NA,NA,NA
"Week 52",43,9.37911904761905,5.73414285714286,16.9048571428571,11.1707142857143,NA,NA,NA,NA
"Week 53",43,10.2419444444444,7.024,16.548,9.524,NA,NA,NA,NA
"Week 1",45,10.8531567460317,7.64242857142857,15.1538571428571,7.51142857142857,NA,NA,NA,NA
"Week 2",45,10.53325,6.78371428571429,15.4398571428571,8.65614285714286,NA,NA,NA,NA
"Week 3",45,9.71302777777778,5.28028571428571,15.2967142857143,10.0164285714286,141.318010794199,0,601.197617663069,601.197617663069
"Week 4",45,8.37452182539683,4.35014285714286,15.368,11.0178571428571,131.959155505611,0,683.263397608086,683.263397608086
"Week 5",45,12.849375,8.28642857142857,21.2298571428571,12.9434285714286,491.007532148265,96.145661615713,1425.33981336024,1329.19415174453
"Week 6",45,12.7476726190476,7.35628571428571,23.0874285714286,15.7311428571429,660.893702205266,136.693615488861,1873.83129978883,1737.13768429996
"Week 7",45,8.57181547619048,3.27614285714286,16.941,13.6648571428571,454.153357470234,54.819562615771,1158.15906210481,1103.33949948904
"Week 8",45,5.7371452020202,0.388,12.9133333333333,12.5253333333333,335.520300330293,48.3082643265268,897.684423842719,849.376159516192
"Week 44",45,12.8131736111111,7.57075,19.711,12.14025,NA,NA,NA,NA
"Week 45",45,11.3546094322344,6.712,18.0135714285714,11.3015714285714,NA,NA,NA,NA
"Week 46",45,11.3862996031746,7.06971428571429,17.799,10.7292857142857,NA,NA,NA,NA
"Week 47",45,14.1181785714286,9.78914285714286,21.0157142857143,11.2265714285714,NA,NA,NA,NA
"Week 48",45,9.71706349206349,5.85328571428571,16.3694285714286,10.5161428571429,NA,NA,NA,NA
"Week 49",45,8.0612996031746,3.92071428571429,16.0117142857143,12.091,NA,NA,NA,NA
"Week 50",45,9.42776984126984,4.708,17.7278571428571,13.0198571428571,NA,NA,NA,NA
"Week 51",45,6.6697123015873,2.20228571428571,13.3658571428571,11.1635714285714,NA,NA,NA,NA
"Week 52",45,8.2582380952381,4.20714285714286,15.3684285714286,11.1612857142857,NA,NA,NA,NA
"Week 53",45,9.21261111111111,6.068,14.582,8.514,NA,NA,NA,NA
"Week 1",47,11.4338849206349,8.63728571428571,15.0111428571429,6.37385714285714,NA,NA,NA,NA
"Week 2",47,11.0092043650794,7.63385714285714,15.083,7.44914285714286,NA,NA,NA,NA
"Week 3",47,10.280375,6.27142857142857,15.0828571428571,8.81142857142857,189.872944789738,11.7221622420138,558.870453612921,547.148291370907
"Week 4",47,8.95213095238095,5.41157142857143,14.152,8.74042857142857,146.305917262679,0,574.331731324578,574.331731324578
"Week 5",47,14.2734583333333,10.1414285714286,20.0188571428571,9.87742857142857,612.972153114632,231.602731800194,1254.1198322994,1022.51710049921
"Week 6",47,14.2829801587302,9.49714285714286,21.2342857142857,11.7371428571429,786.179016573599,298.514295858228,1612.74780812872,1314.23351227049
"Week 7",47,9.6512380952381,4.83785714285714,16.0128571428571,11.175,518.45752725981,126.235875539517,1090.71528784147,964.479412301955
"Week 8",47,6.27873400673401,1.873,11.909,10.036,359.616222278118,129.597531456192,723.317352566161,593.719821109969
"Week 44",47,13.2446527777778,8.565,18.5885,10.0235,NA,NA,NA,NA
"Week 45",47,11.9105492979243,8.06385714285714,16.8004285714286,8.73657142857143,NA,NA,NA,NA
"Week 46",47,11.8842103174603,8.42214285714286,16.7287142857143,8.30657142857143,NA,NA,NA,NA
"Week 47",47,14.8225396825397,10.6431428571429,20.305,9.66185714285714,NA,NA,NA,NA
"Week 48",47,10.5800892857143,7.204,15.5124285714286,8.30842857142857,NA,NA,NA,NA
"Week 49",47,9.83780357142857,5.91328571428571,15.1544285714286,9.24114285714286,NA,NA,NA,NA
"Week 50",47,11.245623015873,6.84542857142857,16.8004285714286,9.955,NA,NA,NA,NA
"Week 51",47,7.89094841269841,3.54671428571429,12.7917142857143,9.245,NA,NA,NA,NA
"Week 52",47,9.46273611111111,5.62671428571429,14.725,9.09828571428571,NA,NA,NA,NA
"Week 53",47,9.99351388888889,7.061,14.582,7.521,NA,NA,NA,NA
"Week 1",49,12.0057718253968,8.44828571428571,17.8247142857143,9.37642857142857,NA,NA,NA,NA
"Week 2",49,11.5206130952381,7.66014285714286,17.6825714285714,10.0224285714286,NA,NA,NA,NA
"Week 3",49,10.8327301587302,6.01114285714286,17.7541428571429,11.743,273.542510831243,11.8089742441158,860.969434622951,849.160460378835
"Week 4",49,9.82989484126984,5.22328571428571,18.4694285714286,13.2461428571429,254.887371230325,4.72503553121543,1042.94394980294,1038.21891427173
"Week 5",49,15.3327380952381,9.952,24.7591428571429,14.8071428571429,801.705090817797,256.49605332672,2023.01504910132,1766.5189957746
"Week 6",49,15.5456408730159,9.093,26.259,17.166,1020.33546034099,291.883319618416,2494.43807501189,2202.55475539348
"Week 7",49,10.7966507936508,4.50614285714286,20.4001428571429,15.894,689.274031973911,143.668084005747,1668.5328902612,1524.86480625545
"Week 8",49,7.27381274184632,1.73333333333333,16.61,14.8766666666667,474.906309420609,144.579080477638,1286.35274228796,1141.77366181032
"Week 44",49,14.1872465277778,8.842,22.74075,13.89875,NA,NA,NA,NA
"Week 45",49,12.8897866300366,7.73142857142857,21.4727142857143,13.7412857142857,NA,NA,NA,NA
"Week 46",49,12.811494047619,8.08971428571428,21.4004285714286,13.3107142857143,NA,NA,NA,NA
"Week 47",49,15.5968055555556,10.4535714285714,23.902,13.4484285714286,NA,NA,NA,NA
"Week 48",49,11.4949265873016,7.01528571428571,19.8284285714286,12.8131428571429,NA,NA,NA,NA
"Week 49",49,10.9168313492063,5.43828571428571,20.686,15.2477142857143,NA,NA,NA,NA
"Week 50",49,12.2722976190476,6.72857142857143,22.5442857142857,15.8157142857143,NA,NA,NA,NA
"Week 51",49,8.68744047619048,3.21542857142857,17.6108571428571,14.3954285714286,NA,NA,NA,NA
"Week 52",49,10.166125,5.22342857142857,19.4704285714286,14.247,NA,NA,NA,NA
"Week 53",49,10.5340972222222,6.585,17.612,11.027,NA,NA,NA,NA
"Week 1",51,10.8642599206349,7.14985714285714,14.8204285714286,7.67057142857143,NA,NA,NA,NA
"Week 2",51,10.6175277777778,6.79157142857143,14.8925714285714,8.101,NA,NA,NA,NA
"Week 3",51,9.89970634920635,5.06828571428571,14.749,9.68071428571429,183.788477546113,0,467.807143007075,467.807143007075
"Week 4",51,8.4406746031746,3.77685714285714,13.9608571428571,10.184,142.828651706923,0,540.174125358857,540.174125358857
"Week 5",51,13.2017678571429,7.72428571428571,20.4028571428571,12.6785714285714,550.941337854003,100.821761743033,1317.230278073,1216.40851632997
"Week 6",51,13.2741488095238,6.79157142857143,21.4755714285714,14.684,727.576764064514,120.789478944531,1634.86901598026,1514.07953703573
"Week 7",51,8.76058928571429,2.62742857142857,15.823,13.1955714285714,487.451623484779,85.0649417019774,1098.9368714691,1013.87192976713
"Week 8",51,5.67160900673401,0.208333333333333,11.4296666666667,11.2213333333333,343.726801114035,89.866103428532,789.369310133426,699.503206704894
"Week 44",51,12.8354444444444,7.83175,18.7395,10.90775,NA,NA,NA,NA
"Week 45",51,11.403972985348,6.28871428571429,16.9687142857143,10.68,NA,NA,NA,NA
"Week 46",51,11.3683174603175,6.71942857142857,16.897,10.1775714285714,NA,NA,NA,NA
"Week 47",51,14.2342797619048,9.08685714285714,20.1168571428571,11.03,NA,NA,NA,NA
"Week 48",51,9.83687896825397,4.92542857142857,15.2504285714286,10.325,NA,NA,NA,NA
"Week 49",51,8.93464880952381,3.20228571428571,15.2505714285714,12.0482857142857,NA,NA,NA,NA
"Week 50",51,10.0419166666667,3.705,16.8972857142857,13.1922857142857,NA,NA,NA,NA
"Week 51",51,7.07725198412698,1.33442857142857,13.0297142857143,11.6952857142857,NA,NA,NA,NA
"Week 52",51,8.47747619047619,3.418,14.821,11.403,NA,NA,NA,NA
"Week 53",51,9.28904166666667,4.567,14.606,10.039,NA,NA,NA,NA
"Week 1",52,11.2069583333333,6.90885714285714,15.785,8.87614285714286,NA,NA,NA,NA
"Week 2",52,11.056,6.766,16.0712857142857,9.30528571428571,NA,NA,NA,NA
"Week 3",52,10.3455456349206,5.18928571428571,15.4991428571429,10.3098571428571,221.275046378807,0,611.854096301,611.854096301
"Week 4",52,8.88665674603175,3.47014285714286,15.785,12.3148571428571,186.402661323036,0,731.319849808023,731.319849808023
"Week 5",52,13.143748015873,6.336,23.1484285714286,16.8124285714286,577.595074225227,43.8999034023281,1761.14989309715,1717.24998969482
"Week 6",52,13.4663492063492,5.47628571428571,24.5772857142857,19.101,790.04695697762,72.1469482142034,2199.33569283051,2127.18874461631
"Week 7",52,9.15909722222222,2.03628571428571,19.0028571428571,16.9665714285714,545.108652803183,75.2328328695866,1484.64590559645,1409.41307272686
"Week 8",52,6.16435675787728,-0.473,12.8996666666667,13.3726666666667,383.978442782494,48.7070815047219,869.42898726211,820.721905757388
"Week 44",52,13.3244930555556,7.30275,19.70025,12.3975,NA,NA,NA,NA
"Week 45",52,11.8167496947497,5.97757142857143,18.2171428571429,12.2395714285714,NA,NA,NA,NA
